"adr","adults","new_column"
110,1,110
110,1,110
115,2,57.5
115,2,57.5
110,1,110
90,1,90
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
109,1,109
110,1,110
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
90,1,90
90,1,90
90,1,90
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
92.65,1,92.65
115,2,57.5
90,1,90
111,2,55.5
115,2,57.5
115,2,57.5
115,2,57.5
93,1,93
115,2,57.5
115,2,57.5
115,2,57.5
93,1,93
115,2,57.5
115,2,57.5
109,1,109
110,1,110
0,1,0
0,1,0
110,1,110
119,1,119
110,1,110
110,1,110
110,2,55
92.65,1,92.65
110,1,110
110,1,110
110,1,110
110,1,110
110,1,110
110,1,110
110,1,110
110,1,110
120,2,60
110,1,110
115,1,115
110,1,110
110,1,110
139,2,69.5
116.1,2,58.05
110,1,110
110,1,110
121,2,60.5
92.35,1,92.35
120,2,60
109,1,109
110,1,110
110,1,110
110,1,110
95,1,95
95,1,95
95,1,95
92.35,1,92.35
92.35,1,92.35
110,1,110
92.35,1,92.35
110,1,110
119,1,119
83.85,2,41.925
80.39,1,80.39
92.65,2,46.325
109,1,109
84.85,1,84.85
110,1,110
110,1,110
92.65,2,46.325
92.65,2,46.325
110,1,110
109,1,109
110,1,110
110,1,110
126.9,2,63.45
115,1,115
109,1,109
126.9,2,63.45
110,1,110
115,1,115
136.1,2,68.05
116.1,2,58.05
146,2,73
110,2,55
92.65,2,46.325
110,1,110
92.65,1,92.65
109,1,109
110,1,110
6,1,6
110,1,110
110,1,110
110.08,2,55.04
110,1,110
119,1,119
110,1,110
110,1,110
148,2,74
109.65,2,54.825
110,1,110
110,1,110
116.1,2,58.05
110,1,110
141.3,3,47.1
115,1,115
73.07,2,36.535
110,1,110
110,1,110
110,1,110
110,1,110
87.67,2,43.835
0,1,0
109,2,54.5
110,1,110
110,1,110
110,1,110
110,1,110
116,1,116
110,1,110
183,2,91.5
90.97,2,45.485
110,1,110
108.9,2,54.45
69.01,2,34.505
121,2,60.5
117.87,2,58.935
120,2,60
110,1,110
102.68,2,51.34
110,1,110
109,1,109
110,1,110
110,1,110
110,1,110
98,2,49
118,2,59
92.65,2,46.325
92.65,2,46.325
116.1,2,58.05
115.6,2,57.8
104.21,2,52.105
138.6,2,69.3
117.87,2,58.935
110,1,110
147.3,3,49.1
110,1,110
174.6,2,87.3
121,2,60.5
72.25,2,36.125
103.55,2,51.775
102.85,2,51.425
121,2,60.5
110,1,110
110,1,110
110,1,110
110,1,110
110.7,2,55.35
110,1,110
108.9,2,54.45
118,2,59
215,3,71.6666666666667
110,1,110
109,2,54.5
110,1,110
110,1,110
110,1,110
110,1,110
110,1,110
157,3,52.3333333333333
109.85,1,109.85
119,2,59.5
121,2,60.5
128.4,2,64.2
132.6,2,66.3
128.4,2,64.2
109,2,54.5
0,2,0
146,2,73
146,2,73
157,3,52.3333333333333
120,1,120
146,2,73
80.24,2,40.12
98.87,2,49.435
73.07,2,36.535
126.9,2,63.45
200,2,100
141.68,2,70.84
116.1,2,58.05
120,1,120
87.67,2,43.835
84.56,1,84.56
136,2,68
126.9,2,63.45
173.67,3,57.89
109,2,54.5
130,2,65
103.53,2,51.765
129.59,3,43.1966666666667
98.87,2,49.435
177,3,59
157,3,52.3333333333333
121.5,1,121.5
121.5,1,121.5
72.25,2,36.125
117.9,2,58.95
109.2,2,54.6
126.9,2,63.45
211,2,105.5
110.8,1,110.8
106.2,2,53.1
85,2,42.5
85,2,42.5
85,2,42.5
126.9,2,63.45
87.67,2,43.835
87.67,2,43.835
126.9,2,63.45
110.8,2,55.4
135,2,67.5
120,1,120
213,2,106.5
116.1,2,58.05
132,2,66
217.1,2,108.55
130,2,65
130,2,65
130,2,65
116.49,0,Inf
130,2,65
120,1,120
116.49,0,Inf
120,1,120
120,1,120
130,2,65
121,2,60.5
130,2,65
130,2,65
120,1,120
130,2,65
120,1,120
115.2,2,57.6
130,2,65
130,2,65
116.1,2,58.05
153.3,3,51.1
116.1,2,58.05
160.8,2,80.4
128.8,2,64.4
191,3,63.6666666666667
140.4,1,140.4
136,2,68
92.28,2,46.14
116.1,2,58.05
136.2,2,68.1
136,1,136
97.71,2,48.855
103.68,2,51.84
103.68,2,51.84
97.71,2,48.855
129.59,3,43.1966666666667
116.1,2,58.05
116.1,2,58.05
97.71,2,48.855
97.71,2,48.855
136,2,68
152,2,76
121.5,1,121.5
126.9,2,63.45
121.5,1,121.5
110,1,110
121.5,2,60.75
116.1,2,58.05
120,1,120
136,2,68
198.9,2,99.45
126.9,2,63.45
126.9,2,63.45
119.85,2,59.925
126.9,2,63.45
126,2,63
80.75,2,40.375
108.57,2,54.285
80.75,2,40.375
94.35,2,47.175
133.95,3,44.65
76.5,1,76.5
126.9,2,63.45
159.3,3,53.1
210.6,3,70.2
158.53,3,52.8433333333333
103.68,2,51.84
90.67,2,45.335
103.68,2,51.84
159.3,3,53.1
135.9,2,67.95
116.1,2,58.05
90.67,2,45.335
166,3,55.3333333333333
90.67,2,45.335
90.67,2,45.335
75.33,1,75.33
90.67,2,45.335
143.1,2,71.55
135.9,2,67.95
126.9,2,63.45
90.67,2,45.335
90.67,2,45.335
90.67,2,45.335
90.67,2,45.335
90.67,2,45.335
75.33,1,75.33
90.67,2,45.335
90.67,2,45.335
80.75,2,40.375
90.67,2,45.335
75.33,1,75.33
0,2,0
90.67,2,45.335
90.67,2,45.335
90.67,2,45.335
75.33,1,75.33
80.75,2,40.375
94.35,2,47.175
94.35,2,47.175
116.1,2,58.05
116.1,2,58.05
126.9,2,63.45
111.11,2,55.555
75,2,37.5
90.67,2,45.335
113.48,2,56.74
126.9,2,63.45
129,2,64.5
126.9,2,63.45
113.48,2,56.74
90.67,2,45.335
159.3,3,53.1
80.75,2,40.375
90.67,2,45.335
132.6,2,66.3
135,2,67.5
131,2,65.5
119.85,2,59.925
126.9,2,63.45
75.33,1,75.33
90.67,2,45.335
90.67,2,45.335
90.67,2,45.335
0,2,0
90.67,2,45.335
121,2,60.5
90.67,2,45.335
75.33,1,75.33
90.67,2,45.335
90.67,2,45.335
75.33,1,75.33
90.67,2,45.335
74,1,74
100,2,50
75.33,1,75.33
90.67,2,45.335
90.67,2,45.335
135,1,135
109.65,2,54.825
94.35,2,47.175
85.47,2,42.735
120,2,60
151,2,75.5
136,2,68
159.3,3,53.1
0,0,NA
69.74,2,34.87
94.35,2,47.175
109,2,54.5
143.1,2,71.55
126.9,2,63.45
105.26,2,52.63
105.26,2,52.63
79,2,39.5
129,2,64.5
106,1,106
83,1,83
140.4,2,70.2
94.35,2,47.175
132.85,2,66.425
102.3,2,51.15
102.3,2,51.15
88,2,44
102.3,2,51.15
85,2,42.5
101,2,50.5
137,3,45.6666666666667
97.02,2,48.51
99,2,49.5
102.3,2,51.15
89,2,44.5
95,2,47.5
108.5,2,54.25
133.45,2,66.725
177.45,3,59.15
127,2,63.5
198.9,2,99.45
135,2,67.5
102.3,2,51.15
99,2,49.5
119.85,2,59.925
94.35,2,47.175
89,2,44.5
85,1,85
145.8,2,72.9
72.25,2,36.125
80.75,2,40.375
102.3,2,51.15
89,2,44.5
104,2,52
204.62,2,102.31
120.5,2,60.25
84,1,84
119.85,2,59.925
119.85,2,59.925
101,2,50.5
89,2,44.5
95,1,95
78.8,1,78.8
78.8,1,78.8
119.5,0,Inf
119.5,2,59.75
108,2,54
84,1,84
79,2,39.5
87,1,87
65.14,1,65.14
79.2,2,39.6
100,2,50
99,2,49.5
150.33,3,50.11
95,1,95
89,1,89
89.25,1,89.25
89,1,89
79,2,39.5
111,2,55.5
91,1,91
99,1,99
80.75,2,40.375
119.85,2,59.925
146.2,2,73.1
80.24,2,40.12
80.24,2,40.12
159.3,3,53.1
80.24,2,40.12
91,2,45.5
177.3,3,59.1
104,2,52
90.95,2,45.475
80.75,2,40.375
95,2,47.5
115,2,57.5
111,2,55.5
111,2,55.5
102.33,2,51.165
111,2,55.5
167.4,2,83.7
159.33,3,53.11
102.33,2,51.165
94.35,2,47.175
109.65,2,54.825
109.65,2,54.825
91,2,45.5
149,2,74.5
99,2,49.5
77.77,2,38.885
107,2,53.5
99,2,49.5
101,2,50.5
91,2,45.5
131,1,131
111,2,55.5
111,2,55.5
85,1,85
101.53,2,50.765
90.95,2,45.475
108.33,1,108.33
179,3,59.6666666666667
80.75,2,40.375
90.53,2,45.265
142.45,3,47.4833333333333
93.17,1,93.17
127.47,3,42.49
95,1,95
102.33,2,51.165
129,2,64.5
115,2,57.5
105,2,52.5
148,2,74
126.9,2,63.45
116.1,2,58.05
95.48,1,95.48
156.5,2,78.25
132.33,2,66.165
104,1,104
119.24,2,59.62
121,2,60.5
145.67,2,72.835
76.08,1,76.08
109,2,54.5
108.33,1,108.33
0,1,0
112.5,1,112.5
95,2,47.5
119.85,2,59.925
119,2,59.5
107.1,2,53.55
144.57,2,72.285
76,2,38
115,2,57.5
141,2,70.5
150.92,2,75.46
112,2,56
90,1,90
90,1,90
90,1,90
90,1,90
108.42,1,108.42
115,2,57.5
108.42,1,108.42
90,1,90
90,1,90
90,1,90
90,1,90
90,1,90
90,1,90
90,1,90
90,1,90
90,1,90
115,2,57.5
115,2,57.5
95,1,95
104.72,1,104.72
115,2,57.5
115,2,57.5
115,2,57.5
90,1,90
90,1,90
90,1,90
135.9,2,67.95
115,2,57.5
90,1,90
108.42,1,108.42
108.42,1,108.42
108.42,1,108.42
108.42,1,108.42
115,2,57.5
115,2,57.5
108.42,1,108.42
142.33,1,142.33
108.42,1,108.42
115,2,57.5
90,1,90
115,2,57.5
108.42,1,108.42
115,2,57.5
115,2,57.5
115,2,57.5
87.67,2,43.835
115,2,57.5
115,2,57.5
90,1,90
116.1,2,58.05
90,1,90
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
132.9,2,66.45
90,1,90
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
90,1,90
90,1,90
116.28,2,58.14
90,1,90
263.55,2,131.775
131.78,0,Inf
115,2,57.5
106.2,2,53.1
206,3,68.6666666666667
115,2,57.5
150.15,3,50.05
115,2,57.5
129.2,1,129.2
90,1,90
115,2,57.5
90.95,2,45.475
90,1,90
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
90,1,90
115,2,57.5
115,2,57.5
115,2,57.5
121,1,121
115,2,57.5
126.9,2,63.45
87,1,87
115,2,57.5
115,2,57.5
168,2,84
92.11,2,46.055
115,2,57.5
107.1,2,53.55
112,2,56
115,2,57.5
119,2,59.5
85.5,2,42.75
124,2,62
140.4,2,70.2
119,2,59.5
116.1,2,58.05
141,2,70.5
141,2,70.5
89.25,1,89.25
118,2,59
129,2,64.5
132,2,66
119.85,2,59.925
89.25,1,89.25
89.25,1,89.25
134.1,2,67.05
177,3,59
106,2,53
115,2,57.5
141,2,70.5
121,1,121
150.45,3,50.15
119.85,2,59.925
121.5,1,121.5
177,3,59
80.75,2,40.375
121.5,1,121.5
146,2,73
81.55,2,40.775
126.23,2,63.115
220,2,110
80.75,2,40.375
129,2,64.5
141,2,70.5
94.4,2,47.2
92.4,1,92.4
126.9,2,63.45
0,2,0
113.24,2,56.62
150.45,3,50.15
96.3,2,48.15
149.4,2,74.7
85,2,42.5
115.04,1,115.04
109.28,1,109.28
149.4,1,149.4
90.95,2,45.475
90,2,45
136.35,2,68.175
135.9,1,135.9
90,2,45
137.1,2,68.55
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
45,2,22.5
90,2,45
131,2,65.5
90,2,45
0,2,0
141,2,70.5
80.75,2,40.375
177,3,59
119.85,2,59.925
128.85,2,64.425
109.49,2,54.745
85,2,42.5
159.3,3,53.1
129,1,129
129,1,129
129,1,129
116.1,2,58.05
166,2,83
85,2,42.5
178.2,2,89.1
129,1,129
129,2,64.5
128.85,2,64.425
129,2,64.5
150,2,75
115.2,2,57.6
96.48,2,48.24
114.48,2,57.24
168,2,84
80.75,2,40.375
150,2,75
160.5,2,80.25
129,2,64.5
116.1,2,58.05
134.42,2,67.21
90.95,2,45.475
116.1,2,58.05
116.1,2,58.05
116.1,2,58.05
106,2,53
159,2,79.5
139,2,69.5
77.71,2,38.855
177,3,59
130.5,1,130.5
169,3,56.3333333333333
109.49,2,54.745
129,2,64.5
129,2,64.5
121.83,2,60.915
94.36,2,47.18
128.88,2,64.44
199,2,99.5
116.1,2,58.05
65,2,32.5
159.3,3,53.1
65,2,32.5
65,2,32.5
65,2,32.5
65,2,32.5
75,2,37.5
72.25,2,36.125
65,2,32.5
141,2,70.5
65,2,32.5
75,2,37.5
65,2,32.5
65,2,32.5
85.5,2,42.75
65,2,32.5
70,1,70
97.71,2,48.855
65,2,32.5
65,2,32.5
65,2,32.5
65,2,32.5
75,2,37.5
65,2,32.5
75,2,37.5
70,1,70
70,1,70
126.9,2,63.45
65,2,32.5
96.5,3,32.1666666666667
65,2,32.5
70,1,70
75,2,37.5
125.1,2,62.55
126.9,2,63.45
131,2,65.5
70,1,70
70,1,70
122.4,3,40.8
75,2,37.5
85.5,2,42.75
150.45,3,50.15
32.5,2,16.25
122.4,3,40.8
116.1,2,58.05
177,3,59
96.3,2,48.15
119.85,2,59.925
96.3,2,48.15
96.3,2,48.15
170.1,3,56.7
96.3,2,48.15
96.3,2,48.15
156,2,78
96.3,2,48.15
96.3,2,48.15
95,2,47.5
141,2,70.5
126.9,2,63.45
85,2,42.5
85.5,2,42.75
96.3,2,48.15
116.1,2,58.05
119.85,2,59.925
119.85,2,59.925
131,1,131
96.3,2,48.15
165,2,82.5
72.25,2,36.125
65,2,32.5
160.5,2,80.25
99.1,2,49.55
135.5,2,67.75
168.3,3,56.1
105.74,2,52.87
198.9,2,99.45
129,2,64.5
126.9,2,63.45
237.2,2,118.6
118.6,1,118.6
109.65,1,109.65
129.65,2,64.825
116.45,2,58.225
99,2,49.5
157.25,2,78.625
129,2,64.5
115.85,3,38.6166666666667
0,2,0
95.58,2,47.79
95.58,2,47.79
152,1,152
135.15,2,67.575
95,1,95
95,1,95
79,1,79
80,1,80
80,1,80
0,2,0
162.35,2,81.175
95,1,95
130.5,1,130.5
144.2,2,72.1
95,2,47.5
76.5,1,76.5
123,1,123
129,2,64.5
168.5,2,84.25
80.75,2,40.375
141,2,70.5
156,2,78
133.5,2,66.75
133.65,1,133.65
81.77,2,40.885
109.65,2,54.825
141,2,70.5
177,3,59
150.3,3,50.1
164.3,3,54.7666666666667
141,2,70.5
123,1,123
141,2,70.5
120.58,2,60.29
135,1,135
101.52,1,101.52
95.83,2,47.915
0,0,NA
123.25,1,123.25
76.5,1,76.5
96.3,2,48.15
81,1,81
141.3,3,47.1
141,2,70.5
76.5,1,76.5
102.15,2,51.075
129,1,129
89.1,2,44.55
89.1,2,44.55
126.9,2,63.45
95,2,47.5
117.9,2,58.95
80.75,2,40.375
120.6,2,60.3
126.9,2,63.45
128.69,2,64.345
105.74,2,52.87
120.6,2,60.3
152.4,2,76.2
134.1,3,44.7
103.35,2,51.675
89.75,2,44.875
105.74,2,52.87
105.74,2,52.87
105.74,2,52.87
104.76,2,52.38
148.5,3,49.5
177,3,59
116.1,2,58.05
125.1,2,62.55
118.5,2,59.25
96.3,2,48.15
122.4,2,61.2
120,2,60
116.59,2,58.295
126.9,2,63.45
121.5,2,60.75
126.9,2,63.45
149,2,74.5
117.9,2,58.95
101.7,1,101.7
126.9,2,63.45
126.9,2,63.45
126.9,2,63.45
126.9,2,63.45
126.9,1,126.9
157.45,2,78.725
89.1,2,44.55
102.8,2,51.4
108.9,2,54.45
129,2,64.5
122.75,2,61.375
141,2,70.5
168,2,84
72.25,2,36.125
72.25,2,36.125
126.9,2,63.45
70.12,2,35.06
107,2,53.5
115.5,2,57.75
156,2,78
94.5,1,94.5
95.85,2,47.925
114,3,38
147,3,49
126,2,63
129,1,129
175,1,175
108.57,2,54.285
100,2,50
156,2,78
116.55,1,116.55
76.92,2,38.46
76.92,2,38.46
278,2,139
278,2,139
141,2,70.5
101.7,1,101.7
99.9,2,49.95
68.61,2,34.305
156,2,78
88.8,2,44.4
156,2,78
108.9,2,54.45
168.3,1,168.3
116.1,2,58.05
89.1,2,44.55
85.5,2,42.75
108.9,2,54.45
135,1,135
109.1,2,54.55
111.6,3,37.2
135,1,135
105.4,3,35.1333333333333
127.71,2,63.855
101.7,2,50.85
129,2,64.5
95,1,95
95,1,95
108.45,2,54.225
159.3,3,53.1
80.75,2,40.375
80.75,2,40.375
95.4,1,95.4
113.4,2,56.7
95.4,2,47.7
177,3,59
129,1,129
87.31,2,43.655
93.6,2,46.8
142.65,2,71.325
136,1,136
103.35,2,51.675
95,2,47.5
79.33,2,39.665
90.95,2,45.475
113.4,2,56.7
129.2,2,64.6
100,2,50
87.89,2,43.945
117.06,2,58.53
15,2,7.5
0,2,0
95,1,95
95,1,95
85.5,2,42.75
102,2,51
107.1,1,107.1
152.4,3,50.8
135.9,2,67.95
179,2,89.5
100.3,2,50.15
72.25,2,36.125
95.48,1,95.48
94.5,1,94.5
99.9,2,49.95
85.5,2,42.75
91.98,2,45.99
128,2,64
81.95,2,40.975
139.5,2,69.75
84,1,84
97,2,48.5
72.25,2,36.125
96.3,2,48.15
94.5,1,94.5
73.37,2,36.685
99.9,2,49.95
130.67,1,130.67
0,2,0
161,3,53.6666666666667
97,2,48.5
87.01,2,43.505
99.9,2,49.95
124.33,2,62.165
80.75,2,40.375
122,2,61
131,2,65.5
95,1,95
124.33,1,124.33
113.4,2,56.7
89,2,44.5
86.72,2,43.36
75,2,37.5
95,1,95
91,2,45.5
80.75,2,40.375
99,2,49.5
119.15,3,39.7166666666667
91,1,91
75.48,2,37.74
114.9,2,57.45
123,2,61.5
89.1,2,44.55
142.67,2,71.335
124,2,62
96.3,2,48.15
96.3,2,48.15
80.75,2,40.375
91,2,45.5
96.3,2,48.15
104,1,104
96.3,2,48.15
131,2,65.5
102.9,2,51.45
99.9,2,49.95
115,1,115
101,2,50.5
87.32,2,43.66
76.92,2,38.46
105.4,3,35.1333333333333
126,2,63
99.9,2,49.95
91,2,45.5
76.92,2,38.46
127,3,42.3333333333333
133.33,2,66.665
127,3,42.3333333333333
128.5,2,64.25
107,2,53.5
90,1,90
99.9,2,49.95
90,1,90
90,1,90
90,1,90
99.9,2,49.95
120.6,2,60.3
97,2,48.5
89.1,2,44.55
99.9,2,49.95
127,2,63.5
104,2,52
80.75,2,40.375
113,2,56.5
117.41,2,58.705
95,2,47.5
90,1,90
105.74,2,52.87
72.77,2,36.385
97,1,97
68.61,2,34.305
101,2,50.5
100,2,50
100,2,50
90,1,90
90,1,90
110,2,55
97,2,48.5
125,1,125
149.4,2,74.7
99.9,2,49.95
99.9,2,49.95
80.75,2,40.375
101,2,50.5
112.33,2,56.165
131.74,3,43.9133333333333
120.12,2,60.06
94.5,1,94.5
101.66,2,50.83
89.1,2,44.55
94.5,1,94.5
94.5,1,94.5
81.95,1,81.95
68.61,2,34.305
99.9,2,49.95
100,2,50
110.7,2,55.35
101.7,1,101.7
90,1,90
99.9,2,49.95
0,2,0
76.92,2,38.46
109,2,54.5
69.84,1,69.84
90,1,90
80.2,2,40.1
97,2,48.5
118,2,59
95,1,95
153.18,3,51.06
95,1,95
152.67,2,76.335
123.46,2,61.73
90,1,90
90,1,90
95,1,95
65,2,32.5
115,2,57.5
115,2,57.5
115,2,57.5
65,2,32.5
115,2,57.5
65,2,32.5
95,1,95
95,1,95
109,2,54.5
95,1,95
110,2,55
110,1,110
115,2,57.5
115,2,57.5
115,2,57.5
95,1,95
115,2,57.5
90,1,90
90,1,90
115,2,57.5
90,1,90
65,2,32.5
115,2,57.5
115,2,57.5
112,2,56
65,2,32.5
90,1,90
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
57.5,1,57.5
95,1,95
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
65,2,32.5
115,2,57.5
90,1,90
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
95,1,95
95,1,95
115,2,57.5
65,2,32.5
115,2,57.5
115,2,57.5
65,2,32.5
65,2,32.5
65,2,32.5
65,2,32.5
115,2,57.5
115,2,57.5
65,2,32.5
90.95,2,45.475
90,1,90
90.95,2,45.475
95,1,95
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
115,2,57.5
95,1,95
115,2,57.5
95,1,95
115,2,57.5
193.45,2,96.725
95,1,95
90,1,90
115,2,57.5
115,2,57.5
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
115,2,57.5
95,1,95
95,1,95
95,1,95
95,2,47.5
95,1,95
95,1,95
95,1,95
87,1,87
95,1,95
95,1,95
95,1,95
110,2,55
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
0,1,0
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
110,1,110
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
65,2,32.5
95,1,95
95,1,95
95,1,95
95,1,95
115,2,57.5
115,2,57.5
115,2,57.5
90,1,90
65,2,32.5
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
95,1,95
127,2,63.5
89,2,44.5
85.5,2,42.75
85.5,2,42.75
89.1,2,44.55
147,3,49
110.37,2,55.185
65,2,32.5
65,2,32.5
65,2,32.5
65,2,32.5
83.33,1,83.33
65,2,32.5
96.3,2,48.15
94.5,1,94.5
96.3,2,48.15
65,2,32.5
32.5,2,16.25
110,2,55
65,2,32.5
65,2,32.5
65,2,32.5
65,2,32.5
65,2,32.5
94.25,3,31.4166666666667
65,2,32.5
101,2,50.5
65,2,32.5
65,2,32.5
65,2,32.5
65,2,32.5
96.3,2,48.15
96.3,2,48.15
96.3,2,48.15
96.3,2,48.15
95,1,95
65,2,32.5
109,2,54.5
95,1,95
95,1,95
65,2,32.5
95,1,95
110,2,55
109,2,54.5
94.5,2,47.25
96.3,2,48.15
109,2,54.5
105.3,2,52.65
86.6,2,43.3
89,2,44.5
99.9,2,49.95
90.9,1,90.9
85.5,2,42.75
128.7,3,42.9
96.3,2,48.15
106.4,1,106.4
106.4,1,106.4
127,2,63.5
127,2,63.5
134.8,2,67.4
151,2,75.5
124,1,124
87.32,2,43.66
89.1,2,44.55
89.1,2,44.55
89.1,2,44.55
124,2,62
89.1,2,44.55
99.9,2,49.95
141.3,3,47.1
96.3,2,48.15
113,2,56.5
113,2,56.5
114.3,2,57.15
85.5,2,42.75
85.5,2,42.75
112.5,2,56.25
132.3,3,44.1
96.3,2,48.15
80.75,2,40.375
94.35,2,47.175
82.66,2,41.33
104.2,2,52.1
85.5,2,42.75
80.75,2,40.375
122,2,61
89.1,2,44.55
148.8,3,49.6
95,1,95
155,1,155
113,1,113
113,1,113
0,1,0
106.2,2,53.1
82.47,2,41.235
152.67,2,76.335
142.25,2,71.125
107,2,53.5
124,1,124
124.33,2,62.165
80.75,2,40.375
109.8,2,54.9
119,2,59.5
119,2,59.5
180.9,2,90.45
146,2,73
141.3,3,47.1
96.3,2,48.15
189.9,2,94.95
102.3,2,51.15
96.3,2,48.15
80.75,2,40.375
85.6,2,42.8
187,3,62.3333333333333
105.3,2,52.65
77.29,2,38.645
85.6,2,42.8
95.1,2,47.55
137,1,137
146,1,146
121.03,2,60.515
162.88,3,54.2933333333333
95.1,2,47.55
102.3,2,51.15
103.72,3,34.5733333333333
105.3,2,52.65
119.4,2,59.7
96.3,2,48.15
116.45,2,58.225
127,1,127
84,2,42
133,1,133
109.8,2,54.9
133,1,133
91.5,2,45.75
146,2,73
127,2,63.5
127,1,127
116.7,2,58.35
137.67,2,68.835
147,2,73.5
85.5,2,42.75
149,1,149
127,2,63.5
143,1,143
171.2,2,85.6
77.47,2,38.735
80.75,2,40.375
134.7,3,44.9
85.5,1,85.5
162,2,81
96.3,2,48.15
80.75,2,40.375
85.5,2,42.75
97.75,1,97.75
96.3,2,48.15
75,2,37.5
105.3,2,52.65
96.3,2,48.15
77.03,2,38.515
183.9,2,91.95
83.83,2,41.915
90,2,45
130,1,130
103.7,2,51.85
131.4,2,65.7
156.6,2,78.3
143.1,2,71.55
99.45,2,49.725
145.2,3,48.4
96.3,2,48.15
133.45,2,66.725
96.3,2,48.15
117.9,2,58.95
85.5,2,42.75
65,1,65
65,1,65
79,1,79
65,2,32.5
96.3,2,48.15
167,2,83.5
85.5,2,42.75
111.6,3,37.2
125.1,2,62.55
125.1,2,62.55
96.3,2,48.15
76.5,2,38.25
96.3,2,48.15
112.5,2,56.25
196,2,98
70.44,2,35.22
86.4,1,86.4
75.82,2,37.91
86.4,1,86.4
98.1,2,49.05
80.75,2,40.375
156.8,2,78.4
83.83,2,41.915
143.5,2,71.75
74.1,2,37.05
111.9,2,55.95
99.45,2,49.725
112,2,56
85.5,2,42.75
91.47,2,45.735
101.68,2,50.84
75,2,37.5
90.95,2,45.475
109.8,2,54.9
63.75,2,31.875
237,3,79
128.6,1,128.6
141,1,141
86.25,2,43.125
63.5,2,31.75
87.32,1,87.32
177.3,2,88.65
72,1,72
68,1,68
99.9,2,49.95
158.95,2,79.475
121.55,3,40.5166666666667
96.9,3,32.3
106.2,2,53.1
130,2,65
141,3,47
103.5,2,51.75
192.67,2,96.335
107,2,53.5
76.5,2,38.25
122.72,1,122.72
133.1,2,66.55
85.5,2,42.75
129.15,2,64.575
85,2,42.5
110.7,2,55.35
134.1,2,67.05
77.23,2,38.615
103.5,2,51.75
90.95,2,45.475
118.8,2,59.4
96.3,2,48.15
80.75,2,40.375
76.5,2,38.25
157.68,3,52.56
151,2,75.5
141,2,70.5
90.95,2,45.475
127,1,127
83.83,0,Inf
146.7,3,48.9
127,1,127
146.7,3,48.9
110.7,2,55.35
90.95,2,45.475
173.95,2,86.975
139,2,69.5
107.1,2,53.55
92.83,2,46.415
107.1,2,53.55
85.5,2,42.75
151,1,151
79.69,2,39.845
104.79,2,52.395
134.1,2,67.05
110.7,2,55.35
110.7,1,110.7
107.1,2,53.55
63.75,2,31.875
156,2,78
85.5,2,42.75
129.2,2,64.6
131,3,43.6666666666667
88.98,1,88.98
107.1,2,53.55
149,2,74.5
141,1,141
108.3,2,54.15
88.77,2,44.385
97.55,0,Inf
97.55,2,48.775
88.76,2,44.38
208.13,2,104.065
132.33,1,132.33
130.8,2,65.4
134.4,2,67.2
125.25,2,62.625
120.7,1,120.7
209.1,2,104.55
97.75,2,48.875
97.75,2,48.875
88.12,2,44.06
131.4,2,65.7
85.5,2,42.75
114.3,2,57.15
119.7,2,59.85
119.7,2,59.85
103.5,2,51.75
90.95,2,45.475
102.28,2,51.14
76.47,2,38.235
105.3,2,52.65
108.3,2,54.15
92.65,2,46.325
88.76,2,44.38
136,2,68
80.75,2,40.375
132.33,2,66.165
152.1,2,76.05
72.76,2,36.38
